item,swapped,type,name1,name2,preamble,continuation_id,continuation_class,continuation_type,continuation
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",4,lexical overlap,vp1,And she gets low grades?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",5,lexical overlap,vp1,"Well, the one who used to get high grades was her sister, not her."
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",5,lexical overlap,vp1,"Well, the one who used to get high grades was her sister, not her."
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",6,situational inference,vp1,She must have worked really hard!
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",6,situational inference,vp1,She must have worked really hard!
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",7,situational inference,vp1,It sounds like she's always been disciplined.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",7,situational inference,vp1,It sounds like she's always been disciplined.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",8,situational inference,vp1,What made her become a nun after that?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",8,situational inference,vp1,What made her become a nun after that?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",9,situational inference,vp1,Is that why she came to have a strong faith in divine power?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",9,situational inference,vp1,Is that why she came to have a strong faith in divine power?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",10,situational inference,vp1,That makes sense--being a nun requires a lot of dedication.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",10,situational inference,vp1,That makes sense--being a nun requires a lot of dedication.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",11,event association,vp1,What subjects was she good at?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",11,event association,vp1,What subjects was she good at?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",12,event association,vp1,Do you know if she had a favorite subject?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",12,event association,vp1,Do you know if she had a favorite subject?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",13,event association,vp1,Did she go to a religious school?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",13,event association,vp1,Did she go to a religious school?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",14,event association,vp1,I wonder if her education had an influence on her faith.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",14,event association,vp1,I wonder if her education had an influence on her faith.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",15,event association,vp1,"High grades, holy habits."
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",15,event association,vp1,"High grades, holy habits."
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",1,lexical overlap,vp2,How does she feel about turning 40?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",1,lexical overlap,vp2,How does she feel about turning 40?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",2,lexical overlap,vp2,"Forty is not an easy age, I can tell you that."
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",2,lexical overlap,vp2,"Forty is not an easy age, I can tell you that."
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",3,lexical overlap,vp2,"Well, they say life begins at 40!"
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",3,lexical overlap,vp2,"Well, they say life begins at 40!"
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",4,lexical overlap,vp2,What does turning 40 mean for her faith journey?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",4,lexical overlap,vp2,What does turning 40 mean for her faith journey?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",5,lexical overlap,vp2,I guess 40 is the new holy.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",5,lexical overlap,vp2,I guess 40 is the new holy.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",6,situational inference,vp2,"She looks so young, though!"
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",6,situational inference,vp2,"She looks so young, though!"
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",7,situational inference,vp2,How does her community celebrate milestones like this?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",7,situational inference,vp2,How does her community celebrate milestones like this?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",8,situational inference,vp2,She must have so many stories and experiences by now.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",8,situational inference,vp2,She must have so many stories and experiences by now.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",9,situational inference,vp2,"Does this mean she's now officially a ""seasoned"" nun?"
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",9,situational inference,vp2,"Does this mean she's now officially a ""seasoned"" nun?"
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",10,situational inference,vp2,Her mannerism came off as those of someone who's gone through more than that.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",10,situational inference,vp2,Her mannerism came off as those of someone who's gone through more than that.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",11,event association,vp2,"I didn't know that, happy birthday to her!"
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",11,event association,vp2,"I didn't know that, happy birthday to her!"
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",12,event association,vp2,She's in the prime of her life.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",12,event association,vp2,She's in the prime of her life.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",13,event association,vp2,What has she accomplished by this point in her life?
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",13,event association,vp2,What has she accomplished by this point in her life?
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",14,event association,vp2,I bet that's turning into a new chapter in her life.
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",14,event association,vp2,I bet that's turning into a new chapter in her life.
8,False,arc,Meghan,Luke,"The nun, who used to get high grades in high school, has just turned 40.",15,event association,vp2,I hope she's having a joyful celebration!
8,True,arc,Meghan,Luke,"The nun, who has just turned 40, used to get high grades in high school.",15,event association,vp2,I hope she's having a joyful celebration!
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",1,lexical overlap,vp1,As if it's his first time to forget to do the laundry.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",1,lexical overlap,vp1,As if it's his first time to forget to do the laundry.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",2,lexical overlap,vp1,Does he ever do the laundry?
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",2,lexical overlap,vp1,Does he ever do the laundry?
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",3,lexical overlap,vp1,"I get it, laundry piles up fast."
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",3,lexical overlap,vp1,"I get it, laundry piles up fast."
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",4,lexical overlap,vp1,That's not the only thing he forgot to do.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",4,lexical overlap,vp1,That's not the only thing he forgot to do.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",5,lexical overlap,vp1,"Doing the laundry is too boring for him, huh."
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",5,lexical overlap,vp1,"Doing the laundry is too boring for him, huh."
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",6,situational inference,vp1,"Does he not know how to plan, even as an analyst?"
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",6,situational inference,vp1,"Does he not know how to plan, even as an analyst?"
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",7,situational inference,vp1,"That's understandable, the market was skyrocketing yesterday."
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",7,situational inference,vp1,"That's understandable, the market was skyrocketing yesterday."
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",8,situational inference,vp1,"It's okay, he seemed quite distracted these days."
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",8,situational inference,vp1,"It's okay, he seemed quite distracted these days."
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",9,situational inference,vp1,Did he get too busy with work?
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",9,situational inference,vp1,Did he get too busy with work?
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",10,situational inference,vp1,He seemed overwhelmed with work-related things.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",10,situational inference,vp1,He seemed overwhelmed with work-related things.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",11,event association,vp1,He tends to overlook doing daily chores.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",11,event association,vp1,He tends to overlook doing daily chores.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",12,event association,vp1,I hope he has other stuff to wear.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",12,event association,vp1,I hope he has other stuff to wear.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",13,event association,vp1,We should get a washing machine at the office for him.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",13,event association,vp1,We should get a washing machine at the office for him.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",14,event association,vp1,He didn't have detergent in the first place.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",14,event association,vp1,He didn't have detergent in the first place.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",15,event association,vp1,I guess having clean clothes wasn't in his priority.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",15,event association,vp1,I guess having clean clothes wasn't in his priority.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",1,lexical overlap,vp2,When did he move to the U.S.?
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",1,lexical overlap,vp2,When did he move to the U.S.?
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",2,lexical overlap,vp2,I didn't know he was Vietnamese.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",2,lexical overlap,vp2,I didn't know he was Vietnamese.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",3,lexical overlap,vp2,"Did his family immigrated to the U.S., too?"
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",3,lexical overlap,vp2,"Did his family immigrated to the U.S., too?"
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",4,lexical overlap,vp2,That's why he was tuned into all the immigration laws.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",4,lexical overlap,vp2,That's why he was tuned into all the immigration laws.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",5,lexical overlap,vp2,That's why he speaks Vietnamese so fluently.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",5,lexical overlap,vp2,That's why he speaks Vietnamese so fluently.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",6,situational inference,vp2,It's great of have people with a rich cultural background.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",6,situational inference,vp2,It's great of have people with a rich cultural background.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",7,situational inference,vp2,Diversity in the workplace is always a plus.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",7,situational inference,vp2,Diversity in the workplace is always a plus.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",8,situational inference,vp2,I thought he was born here because he doesn't have an accent!
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",8,situational inference,vp2,I thought he was born here because he doesn't have an accent!
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",9,situational inference,vp2,Maybe that's why he has a different perspective than anybody else.
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",9,situational inference,vp2,Maybe that's why he has a different perspective than anybody else.
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",10,situational inference,vp2,American dream!
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",10,situational inference,vp2,American dream!
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",11,event association,vp2,Did he moved for work?
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",11,event association,vp2,Did he moved for work?
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",12,event association,vp2,"Interesting upbringing, but it doesn't surprise me."
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",12,event association,vp2,"Interesting upbringing, but it doesn't surprise me."
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",13,event association,vp2,What kind of visa status does he have?
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",13,event association,vp2,What kind of visa status does he have?
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",14,event association,vp2,Does he have a green card?
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",14,event association,vp2,Does he have a green card?
9,False,arc,Jonah,Aaron,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",15,event association,vp2,He has a good combination of skills and experiences!
9,True,arc,Jonah,Aaron,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",15,event association,vp2,He has a good combination of skills and experiences!
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",1,lexical overlap,vp1,Was he too busy to handle the lawn himself?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",1,lexical overlap,vp1,Was he too busy to handle the lawn himself?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",2,lexical overlap,vp1,Why a teenager?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",2,lexical overlap,vp1,Why a teenager?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",3,lexical overlap,vp1,Did he know the teenager before hiring them?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",3,lexical overlap,vp1,Did he know the teenager before hiring them?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",4,lexical overlap,vp1,I guess he was trying to the teenager a chance to earn some money.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",4,lexical overlap,vp1,I guess he was trying to the teenager a chance to earn some money.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",5,lexical overlap,vp1,I didn’t know the soccer player needed someone to mow the lawn!
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",5,lexical overlap,vp1,I didn’t know the soccer player needed someone to mow the lawn!
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",6,situational inference,vp1,That makes sense given how busy he is.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",6,situational inference,vp1,That makes sense given how busy he is.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",7,situational inference,vp1,Do they live nearby?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",7,situational inference,vp1,Do they live nearby?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",8,situational inference,vp1,How did they make that arrangement in the first place?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",8,situational inference,vp1,How did they make that arrangement in the first place?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",9,situational inference,vp1,Was this part of a campaign for his sponsorship?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",9,situational inference,vp1,Was this part of a campaign for his sponsorship?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",10,situational inference,vp1,I hope that doesn't go against the law.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",10,situational inference,vp1,I hope that doesn't go against the law.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",11,event association,vp1,How did he find someone to do that chore?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",11,event association,vp1,How did he find someone to do that chore?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",12,event association,vp1,"I already knew about that, but who exactly ended up doing the work?"
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",12,event association,vp1,"I already knew about that, but who exactly ended up doing the work?"
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",13,event association,vp1,That's one way to handle chores.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",13,event association,vp1,That's one way to handle chores.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",14,event association,vp1,Do you know how much he's paying that kid?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",14,event association,vp1,Do you know how much he's paying that kid?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",15,event association,vp1,It's nice to offer young people opportunities.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",15,event association,vp1,It's nice to offer young people opportunities.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",1,lexical overlap,vp2,Is there a reason why he prefers to sit on a blue couch?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",1,lexical overlap,vp2,Is there a reason why he prefers to sit on a blue couch?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",2,lexical overlap,vp2,"Well, it's actually a green couch."
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",2,lexical overlap,vp2,"Well, it's actually a green couch."
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",3,lexical overlap,vp2,"Not sitting, he just lied down."
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",3,lexical overlap,vp2,"Not sitting, he just lied down."
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",4,lexical overlap,vp2,Looks like someone's a big fan of couches.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",4,lexical overlap,vp2,Looks like someone's a big fan of couches.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",5,lexical overlap,vp2,"His hair, shirts, pants, and everything are blue."
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",5,lexical overlap,vp2,"His hair, shirts, pants, and everything are blue."
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",6,situational inference,vp2,He looks quite relaxed in that setting.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",6,situational inference,vp2,He looks quite relaxed in that setting.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",7,situational inference,vp2,Is this a break from training?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",7,situational inference,vp2,Is this a break from training?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",8,situational inference,vp2,"Apparently, it's his pre-game ritual."
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",8,situational inference,vp2,"Apparently, it's his pre-game ritual."
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",9,situational inference,vp2,Is he trying to take a short nap?
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",9,situational inference,vp2,Is he trying to take a short nap?
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",10,situational inference,vp2,It must be a moment of relaxation.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",10,situational inference,vp2,It must be a moment of relaxation.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",11,event association,vp2,I guess his legs were tired.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",11,event association,vp2,I guess his legs were tired.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",12,event association,vp2,Five minutes ago he was lounging in a hammock.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",12,event association,vp2,Five minutes ago he was lounging in a hammock.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",13,event association,vp2,His coach is also resting on the bench.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",13,event association,vp2,His coach is also resting on the bench.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",14,event association,vp2,Yes he's chilling there even sipping coffee.
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",14,event association,vp2,Yes he's chilling there even sipping coffee.
10,False,arc,Trenton,Nicholas,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",15,event association,vp2,"I'm not surprised because he said his favorite activity is lying on a beanbag, reading books."
10,True,arc,Trenton,Nicholas,"The soccer player, who is sitting on the blue couch, hired a teenager to mow the lawn.",15,event association,vp2,"I'm not surprised because he said his favorite activity is lying on a beanbag, reading books."
11,False,arc,Zachary,Alondra,"The customer, who suggested a good cleaning company to Ashley, is reliably calm under pressure.",1,lexical overlap,vp1,I thought Ashley was the real expert in cleaning.
11,True,arc,Zachary,Alondra,"The customer, who is reliably calm under pressure, suggested a good cleaning company to Ashley.",1,lexical overlap,vp1,I thought Ashley was the real expert in cleaning.
11,False,arc,Zachary,Alondra,"The customer, who suggested a good cleaning company to Ashley, is reliably calm under pressure.",2,lexical overlap,vp1,What do you mean by a good cleaning company?
11,True,arc,Zachary,Alondra,"The customer, who is reliably calm under pressure, suggested a good cleaning company to Ashley.",2,lexical overlap,vp1,What do you mean by a good cleaning company?
11,False,arc,Zachary,Alondra,"The customer, who suggested a good cleaning company to Ashley, is reliably calm under pressure.",3,lexical overlap,vp1,I didn't even know there are companies for cleaning.
11,True,arc,Zachary,Alondra,"The customer, who is reliably calm under pressure, suggested a good cleaning company to Ashley.",3,lexical overlap,vp1,I didn't even know there are companies for cleaning.
11,False,arc,Zachary,Alondra,"The customer, who suggested a good cleaning company to Ashley, is reliably calm under pressure.",4,lexical overlap,vp1,Last time she suggested a good catering company.
11,True,arc,Zachary,Alondra,"The customer, who is reliably calm under pressure, suggested a good cleaning company to Ashley.",4,lexical overlap,vp1,Last time she suggested a good catering company.
11,False,arc,Zachary,Alondra,"The customer, who suggested a good cleaning company to Ashley, is reliably calm under pressure.",5,lexical overlap,vp1,Do you think Ashley will take that suggestion?
11,True,arc,Zachary,Alondra,"The customer, who is reliably calm under pressure, suggested a good cleaning company to Ashley.",5,lexical overlap,vp1,Do you think Ashley will take that suggestion?
11,False,arc,Zachary,Alondra,"The customer, who suggested a good cleaning company to Ashley, is reliably calm under pressure.",6,situational inference,vp1,It's nice that someone was kind enough to talk to her.
11,True,arc,Zachary,Alondra,"The customer, who is reliably calm under pressure, suggested a good cleaning company to Ashley.",6,situational inference,vp1,It's nice that someone was kind enough to talk to her.
